model,feature,term,coef,ci_lower,ci_upper,p_raw,feat_mean,feat_std,fdr_scope,ordinal_approx,model_type,p_fdr
drkhan,paragraph_count,C(symptom)[T.chest pain],0.08008079356209488,-0.12398654024181957,0.28414812736600936,0.4418127581101112,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.6382973264153616
drkhan,paragraph_count,C(symptom)[T.dizziness],0.19255363250454502,-0.024379278516481,0.409486543525571,0.08191170975700213,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.1839813793370165
drkhan,paragraph_count,C(symptom)[T.fatigue],0.23884712771920133,0.021712701320985905,0.45598155411741675,0.03108728132974421,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.0815050922132984
drkhan,paragraph_count,C(symptom)[T.fever],-0.029659052901562056,-0.24665072274433847,0.18733261694121434,0.7887812347157502,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.8910593515944133
drkhan,paragraph_count,C(symptom)[T.headache],-0.06412994464165103,-0.2592524046254928,0.13099251534219078,0.5194640499722405,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.6962513490303922
drkhan,paragraph_count,C(symptom)[T.palpitations],-0.07965312553690619,-0.29686214933910904,0.13755589826529668,0.4722998741284422,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.6593606501592864
drkhan,paragraph_count,C(symptom)[T.shortness of breath],-0.06707872367149599,-0.284405525827547,0.15024807848455501,0.5452121168185532,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.716288223372991
drkhan,paragraph_count,C(symptom)[T.skin rash],0.17814895636322986,-0.038897983132562625,0.3951958958590224,0.10767981219050872,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.2276319559174357
drkhan,paragraph_count,turn_number,0.08388118547953342,0.08063534031349007,0.08712703064557678,0.0,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.0
drkhan,paragraph_count,age_numeric,0.0022641367953979553,-5.002869768242109e-05,0.004578302288478332,0.05516269190664141,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.13052900348279345
drkhan,paragraph_count,severity_num,-0.03300877561025334,-0.08932285282509839,0.02330530160459171,0.2506208862729953,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.4445071689446701
drkhan,question_count,C(race)[T.Asian],0.04766911005197634,-0.023312613110331865,0.11865083321428455,0.18808993041516353,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.35459577045481644
drkhan,question_count,C(race)[T.Black],-0.012352359038825506,-0.08353045279635399,0.05882573471870298,0.7337546756404241,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.8489113450568286
drkhan,question_count,C(race)[T.Hispanic],0.04834220900854616,-0.02231398089255232,0.11899839890964464,0.17992487346767616,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.3437103064581854
drkhan,question_count,C(race)[T.White],-0.01406237923539493,-0.08364471320928725,0.05551995473849739,0.6920291978699193,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.8221421255686024
drkhan,question_count,C(gender)[T.male],-0.03517586264851317,-0.07959540486964381,0.009243679572617465,0.12063909277069441,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.25133144327228
drkhan,question_count,C(symptom)[T.back pain],0.08606115920727386,-0.01519020890885811,0.18731252732340584,0.0957291658891891,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.21009263506215167
drkhan,question_count,C(symptom)[T.chest pain],0.4837458725331782,0.38052021929972507,0.5869715257666313,4.1164353630120417e-20,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,4.226697024521293e-19
drkhan,question_count,C(symptom)[T.dizziness],0.1223695115782135,0.021263130260342808,0.22347589289608422,0.01768475178343229,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.05084366137736784
drkhan,question_count,C(symptom)[T.fatigue],0.14023550451309902,0.038813654759107016,0.241657354267091,0.006727655727560898,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.022232195651422506
drkhan,question_count,C(symptom)[T.fever],-0.03669478032839063,-0.1378325960814349,0.06444303542465364,0.477014016930865,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,0.6625194679595348
drkhan,question_count,C(symptom)[T.headache],0.7723079835568766,0.6800610108617737,0.8645549562519794,1.6445052660216977e-60,1.4068778979907264,1.1783408382407414,within_model_x_feature_demographic_terms,False,MixedLM,2.954970399882738e-59
